id,title,url,province,ISO8601,organization,people
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,สธ.,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,สธ.,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,การกระทรวงสาธารณสุข,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,สาธารณสุข,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,การกระทรวงสาธารณสุข,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,การกระทรวงสาธารณสุขกระทรวงสาธารณสุขปฏิบัติการกระทรวงสาธารณสุข,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809895,"""สมศักดิ์"" สั่ง   สธ.เฝ้าติดตาม-เตรียมความช่วยเหลือน้ำท่วม   ""ภาคเหนือ""",https://www.thairath.co.th/news/local/north/2809895,,2024-08-22,กระทรวงสาธารณสุข,""" สมศักดิ์ | "" สมศักดิ์ | นาย สมศักดิ์ เทพสุทิน | นายแพทย์โอภาส การย์กวินพงศ์ | นายกิตติกร โล่ห์สุนทร | นายวิชัย ไชยมงคล | นาย สมศักดิ์  น . ส .แพทองธาร ชินวัตร"
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,เกษตรพาณิชย์,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,“ทล.-ทช.,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,มหาดไทย,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,.เกษตรและสหกรณ์,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,.เกษตรและสหกรณ์,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,กรมอุตุนิยมวิทยากรมชลประทานสํานักงานทรัพยากรน้ําแห่งชาติ(สทนช.)และกรมป้องกันและบรรเทาสาธารณภัย,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
2809909,รัฐตั้งวอร์รูมแก้น้ำท่วมภาคเหนือ   ประสานทุกหน่วยงานเร่งบูรณาการย้ำความปลอดภัยประชาชน,https://www.thairath.co.th/news/local/2809909,เชียงราย | น่าน | พะเยา | แพร่,2024-08-23,กระทรวงมหาดไทย,“ ภูมิ ธรรม | “ สุริยะ | นาย ภูมิธรรม เวชยชัย นายอนุทิน ชาญวีรกูล | ร . อ . ธรรมนัส พรหมเผ่า | นาย อรรถ กร ศิริลัทธยากร | นาย ภูมิธรรม  นางสาว แพทองธาร ชินวัตร | โดยนาย ภูมิธรรม
